CurrentRatio,QuickRatio,CashRatio,P/E ,Earnings Yield ,ROCE ,CASA ,Sector P/E,Status,Level,Rating
-0.09143353856,-0.01115294383,-0.9936828991,1.529060438,-0.3251184381,-0.01585615778,-1.099199477,-2.151863924,Accepted,Medium,A
-0.7367855546,-0.7589953051,1.176266216,-0.1016710775,0.6979582936,-0.8127377025,0.06079266041,0.5953620322,Rejected,High,A
-0.4701225306,0.1830776,-0.2618013682,0.3680277162,0.846562859,1.459053011,2.037838738,0.5668681807,Rejected,Medium,C
1.479233472,1.351659535,-1.940619665,-0.1420862976,-1.432010118,1.146932445,-0.4240829525,-0.8890116497,Accepted,High,C
1.737266983,0.9953415094,-0.7570135988,-1.466742218,-1.753604698,-0.308439124,-1.437295883,0.1743560781,Accepted,High,D
1.558833066,1.654288001,-2.47744377,0.1221925695,-1.408963222,1.876606749,0.1298445037,-1.058066755,Accepted,High,D
4.075345454,3.938583534,-4.517107661,-1.947489982,-3.290124526,3.979620765,1.019288699,0.1735647058,Rejected,Medium,C
1.379725391,1.187195774,-0.434552148,-2.035377906,-0.8042542524,1.052689992,1.074302185,1.954470683,Rejected,Medium,C
-0.4763556667,-0.8809676328,1.69410844,-0.8202997137,0.3722243339,-1.627625374,-0.6728399426,1.033540817,Rejected,Low,A
0.4994497545,0.6402006815,0.152934695,-1.52415796,0.1220526649,1.104696093,1.86095402,2.163015969,Rejected,Low,C
0.7857236848,0.3153489172,-0.04823514402,-0.8823816063,-0.8333440345,-0.5247730563,-0.9340397032,0.2399470334,Accepted,Low,D
-0.3666850468,-0.2300919447,-0.7516850167,1.678921695,-0.07081151496,-0.1438205629,-1.015908913,-2.131940417,Accepted,Medium,B
0.4751264017,-0.3471702901,1.22377211,-1.523933314,-0.6282371432,-1.841746673,-1.591519593,0.9640508162,Rejected,High,A
0.9178580707,0.841572787,-1.345824984,0.1152457731,-0.9493661016,0.6983645645,-0.4381514563,-0.8554833914,Accepted,Medium,B
1.88731165,1.700092056,-1.449709148,-1.648978845,-1.391270905,1.548047087,0.708374671,1.053508168,Rejected,Medium,A
0.4106367341,0.3790060776,0.1189903052,-1.010740718,-0.09310692854,0.4350155034,0.780744949,1.226214058,Rejected,High,A
0.7774135026,0.6964455741,-1.335797452,0.4109433949,-0.9144486589,0.5079714014,-0.7152254048,-1.218841447,Accepted,Medium,A
0.3342188284,0.1033079435,0.8448755164,-1.596840877,-0.0001932208523,-0.1845114779,0.6049775935,1.90965326,Rejected,Medium,D
0.8113234272,1.231112948,-1.336731116,-0.4509098515,-0.2766767852,2.155152233,1.863667527,0.6936516974,Rejected,Medium,D
1.770775289,1.016592039,-0.9451617868,-1.243553663,-1.863812582,-0.3353857491,-1.686767353,-0.1998344605,Accepted,Medium,B
-0.747540822,0.1707698985,-0.3177250979,0.6304012389,1.235522971,1.950082752,2.767593401,0.6813323376,Rejected,High,D
-0.7460802793,-0.4908560499,-0.9001427635,2.528241616,0.1131840666,-0.2653698138,-1.33960302,-3.024379649,Accepted,Low,D
1.362765926,0.5718161194,-0.3239284414,-1.217005853,-1.522646363,-0.8686471542,-1.816332294,-0.02622576731,Accepted,High,A
0.6904710133,0.821397809,-0.4212932976,-1.078009008,-0.2016628379,1.222695398,1.406859899,1.354453047,Rejected,Medium,D
0.4710833598,0.3642920075,-1.01439391,0.6409041375,-0.7220448296,0.09026810809,-0.9974624652,-1.403736733,Accepted,Low,C
2.10289731,1.517653755,-1.050250187,-2.07245074,-1.779479302,0.6077819981,-0.3472753099,1.05441364,Rejected,Medium,A
2.00614711,1.063530186,-0.6534011234,-1.88232278,-2.035403131,-0.5962303102,-1.795886193,0.3781400705,Accepted,High,D
0.1801867471,-0.6811726564,1.777253566,-1.638284891,-0.3501986486,-2.250645467,-1.60829137,1.275673409,Rejected,Low,C
1.932195452,1.731235539,-1.103979494,-2.231574988,-1.263205524,1.615510475,1.186957685,1.888238566,Rejected,Medium,D
0.9411164744,0.6823256917,-0.7832659044,-0.4726688477,-0.9349950586,0.2322466701,-0.5585743553,-0.211693248,Accepted,High,A
-1.354188488,-0.4349295235,0.8275946848,0.2568244182,1.915578731,1.370627817,3.150712826,1.633950437,Rejected,High,D
-0.3829438894,-0.2708260614,-0.7363274226,1.730076996,-0.09122580867,-0.2402961989,-1.149236167,-2.229759849,Accepted,Low,D
0.8110425166,0.8820393319,-1.390708338,0.1792190247,-0.7518313955,1.028571343,0.03870660385,-0.6984145973,Accepted,Low,D
3.578338186,1.431748606,0.03001968355,-4.378052986,-3.687196386,-2.364382021,-3.942082961,1.63065552,Accepted,Low,D
0.1732850733,0.3599375017,-1.549029324,1.60515962,-0.5092091359,0.5703445496,-0.80422093,-2.301540782,Accepted,Medium,A
3.143622052,1.211430586,-0.0517701007,-3.658314726,-3.334768521,-2.238181394,-3.80067532,1.090094881,Accepted,Medium,B
0.9036279289,0.7614494609,-1.038935545,-0.2005151394,-0.8910501767,0.5180486369,-0.385871614,-0.4521738891,Accepted,Low,A
-0.365581298,-0.2983791874,-0.7099487645,1.724763404,-0.1417443621,-0.3581507449,-1.306606558,-2.289421755,Accepted,Low,B
-0.1872337966,0.6031650059,-1.226882991,0.9576600147,0.5109911207,2.10182935,1.974340497,-0.3317952381,Rejected,High,B
-2.495769877,-1.607729295,1.628248655,1.594056724,2.535753539,-0.04076072444,1.894556474,0.3009205086,Rejected,Medium,A
-0.4128807483,-0.2104208075,-0.9776208526,2.006284021,-0.07663250569,-0.02687245291,-1.074931037,-2.514300795,Accepted,High,B
3.593127749,2.294698749,-1.771389567,-3.104176814,-3.415586176,0.08583185028,-2.061787178,0.7648998515,Accepted,Medium,D
2.369531476,2.17374352,-2.117095614,-1.696379601,-1.831263474,2.022223402,0.6895334779,0.8069602404,Rejected,Medium,C
0.08444196706,0.3818229721,-0.5972511936,0.2252130974,0.09033635448,0.9644249844,0.8558584822,-0.01935226163,Rejected,High,D
-0.3111399809,-0.5269890152,1.829687947,-1.673582056,0.6350329961,-0.7930259345,0.7707940938,2.456038443,Rejected,High,A
2.867652054,1.39802223,-0.5932784398,-2.997890924,-2.912217639,-1.189778736,-2.725525109,0.850864409,Accepted,High,D
0.8051523861,1.479106883,-2.35888937,0.6616373443,-0.4122007746,2.799400315,1.762012808,-0.6637345528,Rejected,Medium,B
1.096656377,0.1579229407,0.4083869125,-1.484507063,-1.311105138,-1.561180271,-2.085361982,0.3614566124,Accepted,Medium,B
-0.02877040025,0.07817182988,-1.096937572,1.503340134,-0.3539363434,0.1321362093,-0.9842153169,-2.119317252,Accepted,Low,B
0.5987365324,0.3326045545,-0.6618560839,0.09944752324,-0.8004489887,-0.2034377237,-1.083908308,-0.8675170317,Accepted,Low,A
1.096051545,1.210705862,-1.176814198,-0.8185395434,-0.6718835929,1.561604553,1.085788854,0.6831755553,Rejected,High,A
0.3046403699,-0.17681082,0.6908578024,-0.9116834727,-0.3863710251,-1.049072618,-0.9158459024,0.5769492886,Rejected,Low,B
2.226619218,1.157111498,-0.8298060715,-1.898908784,-2.336828232,-0.7530314027,-2.250161932,0.1026954329,Accepted,Medium,A
1.861617929,1.296303499,-1.450586444,-0.9957232669,-1.87351513,0.3039849984,-1.241094877,-0.3942589068,Rejected,High,C
2.846655341,0.7650932595,0.6779138455,-3.852871656,-3.118478458,-2.975102587,-4.139849736,1.385182699,Rejected,High,D
0.8671359102,0.5333230615,-0.8505967568,-0.09585952512,-1.04341381,-0.1120743336,-1.166121988,-0.8287080129,Accepted,Low,A
0.03284994188,0.4538610959,-1.222959612,1.059835513,-0.02151820508,1.196147959,0.5422083054,-1.092234729,Accepted,High,D
2.172530189,0.9404552183,-0.1256413224,-2.559230013,-2.212159942,-1.230230774,-2.228092957,0.9303796408,Accepted,Medium,C
0.8648077863,1.080867759,-0.9946798223,-0.7469128787,-0.3979845647,1.624078971,1.399219705,0.8501565243,Rejected,Low,D
3.186863475,2.12107202,-1.945328082,-2.339356023,-3.088933025,0.2916903752,-1.897885095,0.1610492287,Accepted,High,D
1.420673444,0.7933981969,-0.6602327361,-1.106584245,-1.479343761,-0.3246398256,-1.333692115,-0.02370803136,Accepted,Low,B
0.973913058,0.5067081448,-0.4331483892,-0.7284832455,-1.053319982,-0.3386257369,-1.075094018,-0.108656645,Accepted,High,D
3.34246118,1.331453583,-0.2556288419,-3.663779193,-3.580976486,-2.272557761,-4.09126568,0.8722374923,Rejected,High,D
0.38056267,0.7939609301,-0.8415037692,-0.2382562169,0.05224624569,1.670532801,1.674964678,0.6387366754,Rejected,Medium,D
1.522256414,1.164989479,-0.2044206357,-2.420763505,-0.949233016,0.7409910309,0.8253477985,2.238482289,Rejected,Medium,C
0.2627381475,0.2258492628,-0.8580109109,0.7506233123,-0.5065108988,0.07655971124,-0.8332040688,-1.348650829,Accepted,Low,C
0.03029852973,0.1507597476,-0.2549058179,0.1187007789,0.03169635276,0.3836785938,0.321910137,-0.04687731691,Accepted,Medium,D
0.08537571535,-0.6358865207,1.596474647,-1.389421342,-0.2269474966,-1.94992603,-1.326424455,1.13654744,Rejected,Medium,C
-0.08443695528,0.3778234797,-0.3174412372,-0.08122444477,0.4745636736,1.324399508,1.737317619,0.7593858567,Rejected,High,A
-0.4146469689,-0.3243527885,-0.6248894458,1.669353221,-0.06045464318,-0.3324713891,-1.170123991,-2.145272373,Accepted,High,A
0.1246217923,0.2262059686,0.5818177071,-1.283101285,0.3639181404,0.5749955028,1.525199415,1.988190543,Rejected,Medium,A
2.999558132,1.704490762,-1.186678602,-2.686965816,-2.991112689,-0.5584823297,-2.391308027,0.5168519048,Accepted,Low,B
-1.384549675,-0.8359617648,1.302662551,0.2098868752,1.660889402,0.2200933658,1.866081211,1.256944969,Rejected,Medium,C
0.3936645908,0.8399487006,-1.058781522,0.0004912714642,-0.007612534316,1.757898295,1.574544497,0.3109486014,Rejected,Medium,D
0.5204056207,0.393916517,-0.6630712732,0.04992175581,-0.6002797687,0.1451236361,-0.5328928015,-0.5666695099,Accepted,High,A
-0.3846713501,0.1546102921,-0.8385002419,1.209816726,0.4145925654,1.110071514,0.8568273598,-0.9036892215,Accepted,Low,C
0.2756205533,0.285048923,-0.9478182236,0.7815632727,-0.4909070038,0.2269406496,-0.6961170468,-1.345239438,Accepted,Medium,A
-0.7840199312,-0.8904745527,1.400846007,-0.1964601831,0.703632477,-1.106526916,-0.1519177368,0.6625485141,Rejected,Low,A
1.031035422,1.539388521,-1.769530606,-0.4294703085,-0.4163011187,2.647045003,2.14749762,0.6328384356,Rejected,High,B
0.8927428345,0.8977559163,-1.187848593,-0.1906955644,-0.7658728559,0.9523234337,0.1337724495,-0.2745115783,Accepted,Medium,D
1.165802136,0.8278691816,-0.8628888606,-0.7157286552,-1.131744151,0.2491354654,-0.6355503656,-0.08728368487,Accepted,Low,D
1.130474956,1.198859973,-0.9447508312,-1.160414662,-0.6349005432,1.493592326,1.229080948,1.119685147,Rejected,Low,D
-0.8933888822,-0.5300461535,0.4691089645,0.665828334,0.914635121,0.1130023023,0.7544611974,0.02109505852,Rejected,High,C
0.1550742708,0.1938049163,-0.3217821818,0.07658492813,-0.1366970686,0.2683967663,0.05906547603,-0.1657932494,Rejected,Low,B
2.003406613,2.223293471,-2.296123415,-1.299477991,-1.280844681,2.864368874,1.842462898,0.9644349978,Rejected,Medium,A
1.810530891,0.5128002714,0.3623949704,-2.390880641,-1.980904064,-1.819246114,-2.593439257,0.8238873177,Rejected,High,D
0.0282555496,0.5738192353,-0.829810162,0.2962079036,0.3196432269,1.651933022,1.684900781,0.2220354742,Rejected,Medium,B
2.001411349,1.685701202,-1.216812111,-2.034266704,-1.480789948,1.317106706,0.5911708504,1.401192891,Rejected,Medium,C
0.4811492371,0.5942916879,-1.014571046,0.2724501866,-0.4405767132,0.8076673506,0.1263285803,-0.5759160939,Rejected,Medium,B
1.652448237,0.6790764191,-0.06850604982,-1.929107437,-1.717095155,-1.04756243,-1.840606343,0.635557737,Accepted,High,D
1.909729313,0.6468051328,-0.05722874349,-2.043941728,-2.152747922,-1.649381598,-2.791126931,0.2800926838,Accepted,Low,B
0.6877666654,0.6855058223,-1.007881559,-0.001096855593,-0.6401845777,0.699308261,-0.05174530822,-0.4396185534,Accepted,Low,D
1.622940977,1.417832086,-1.312626928,-1.251538076,-1.283434299,1.179356702,0.2992865706,0.5987015251,Rejected,High,A
2.884274489,1.445592228,-0.9282171758,-2.590988714,-3.029077984,-1.122882469,-2.986322456,0.2642022117,Rejected,Medium,C
0.324556434,0.175986832,-0.7008411932,0.5627639959,-0.5952484712,-0.1784308071,-1.066595636,-1.244883379,Accepted,Medium,A
3.218194861,2.252770066,-1.838997383,-2.721371703,-2.918953571,0.6696761445,-1.191931105,0.845073708,Rejected,Low,D
-0.2113824388,-0.07298222575,0.8484200031,-1.007510327,0.6199866525,0.3119093493,1.427965276,1.832206453,Rejected,Medium,D
1.429216417,1.603638002,-1.670500955,-0.9070914093,-0.9058472829,2.094517954,1.35918912,0.6800015706,Rejected,Medium,C
0.2696856035,-0.2103068174,0.7261034845,-0.8902961641,-0.3593751254,-1.082846524,-0.9278305289,0.5687412641,Rejected,Medium,D
1.456351218,0.1238467844,0.9501571896,-2.434495299,-1.66635823,-2.283606557,-2.655429578,1.071752914,Rejected,Low,A
0.2700284502,0.4435538808,-0.8101950328,0.3327371865,-0.2147658834,0.7675830418,0.3016618391,-0.4563395064,Rejected,High,B
1.550771289,0.9686247023,-0.7260988063,-1.361815283,-1.484752491,-0.02655426059,-0.9477592366,0.3360665213,Accepted,Low,D
-0.9051623405,-1.223255821,2.100247559,-0.6276925028,0.7801093545,-1.826222749,-0.5101973639,1.124815671,Rejected,Low,C
0.5523268899,0.4191122833,0.2852935491,-1.400269213,-0.1853411606,0.3144804123,0.762111024,1.596642721,Rejected,Low,D
1.321089995,1.356335016,-1.317158128,-0.972818101,-0.8967226168,1.568434243,0.9269478283,0.6728198138,Rejected,Low,A
0.9381776851,0.6790999486,-0.8103384105,-0.4261406178,-0.9469334046,0.2233224065,-0.6018022681,-0.2805147166,Accepted,Medium,A
0.6083849793,-0.7410191543,2.263915805,-2.506456987,-0.8701068013,-3.197588074,-2.595444143,1.69977372,Rejected,Low,C
1.573070247,1.218408123,-0.8269659089,-1.620792548,-1.242555339,0.7144571897,0.1025786784,1.00012095,Rejected,High,B
-0.5077053288,-0.2909939609,0.8312913868,-0.4665692863,0.7901668628,0.1867113706,1.235225703,1.30213167,Rejected,High,A
0.623443664,0.06382129529,0.4943590665,-1.187806001,-0.6594864472,-0.9290397639,-0.9653260738,0.692564743,Accepted,High,B
1.610667904,1.156266582,-0.7346959104,-1.679979013,-1.339143168,0.4568980181,-0.2036415529,0.9398784038,Rejected,Low,A
0.2916497347,-0.3039121747,0.9734529107,-1.118387556,-0.4017381709,-1.38619202,-1.135928715,0.7538273207,Rejected,Medium,A
2.401773836,1.985165297,-1.79426801,-1.891370426,-1.977902362,1.406562101,0.07314233855,0.8027668903,Rejected,Low,D
0.9725824321,0.7217132484,-0.6554608627,-0.7406399903,-0.8747110711,0.3175885187,-0.2880717422,0.1833061819,Accepted,Medium,D
0.9436493668,1.14944086,-0.7164370001,-1.309203587,-0.3049694311,1.73473659,1.8695509,1.636922948,Rejected,Low,D
-0.10872707,-0.2040439513,-0.4676315011,1.071325674,-0.3079379952,-0.5167405854,-1.31081608,-1.670296999,Accepted,Medium,C
0.5399535212,0.2833301501,-0.1854983814,-0.4878791207,-0.5559867893,-0.1713579052,-0.5109082393,0.06975825104,Accepted,Medium,B
1.134812088,0.3581194169,0.178264895,-1.484735855,-1.216436882,-1.030427592,-1.506491311,0.54176718,Accepted,High,C
1.464298873,1.252846268,-1.192857081,-1.075026477,-1.195967979,0.9781457512,0.1260207989,0.4250137542,Rejected,High,D
1.252602431,0.9339712806,-1.082306843,-0.611421734,-1.229229744,0.3855042044,-0.6669890482,-0.2759541896,Accepted,Low,C
1.025722818,0.9817546866,-0.6814032413,-1.143654622,-0.6329795503,1.04341311,0.8176699362,1.019480436,Rejected,Low,C
1.918375709,1.537509346,-2.049922298,-0.5295409393,-1.922863912,0.871316844,-1.00799415,-0.9025942827,Accepted,High,D
1.384700266,0.786781613,-0.6692720836,-1.062017005,-1.436207666,-0.2773392208,-1.266676716,-0.03113486601,Rejected,Low,A
-0.0501341655,-0.07527493729,-0.609777388,1.042814615,-0.2971913519,-0.2406214027,-1.036966129,-1.576077683,Accepted,Medium,D
-0.4897293078,-0.9191266048,1.761564714,-0.8513463503,0.3743882745,-1.713180991,-0.7325763963,1.057749495,Rejected,High,C
-0.005446132756,0.0126600899,-0.8958626376,1.298053627,-0.3831860559,-0.09118449381,-1.117301931,-1.935867224,Accepted,Medium,B
0.8292607994,0.5492363808,-0.8224978841,-0.1402436516,-0.9513051006,0.01701821676,-0.9303223928,-0.6696599979,Accepted,Medium,B
-0.2878411737,-0.6316735266,1.240161039,-0.6566729625,0.1951574405,-1.267435619,-0.6161683453,0.7426538642,Rejected,Medium,C
0.6516986281,0.6611645035,-1.590964131,0.9140211025,-0.8812310144,0.5987897621,-0.8410658106,-1.785154387,Accepted,Low,D
3.032608452,1.743629656,-1.370922823,-2.497464536,-3.075720185,-0.5265978424,-2.544262152,0.2170052865,Accepted,Low,A
0.2574677073,0.7520518269,-0.8330698141,-0.1131307487,0.1928845935,1.776901539,1.860120846,0.6304153217,Rejected,Medium,C
0.8457766056,0.3702504448,-0.1765854594,-0.8154445447,-0.9140172974,-0.4859970916,-1.017394954,0.09398752323,Accepted,Medium,C
1.087427753,1.560204364,-2.584679019,0.7013901922,-0.848114839,2.474593082,0.9859773486,-1.157394567,Accepted,High,A
-0.2375355554,-0.2390361994,-0.6333097704,1.444398354,-0.2287938418,-0.4047637213,-1.305884033,-2.033855188,Accepted,Low,D
-0.130478324,-0.8388447376,1.903562453,-1.394751441,-0.01448729135,-2.131820526,-1.261310221,1.29846164,Rejected,Medium,D
4.608527917,3.531870386,-3.47048152,-3.151148215,-4.166023601,1.806060571,-1.289538736,0.4682131941,Rejected,High,C
0.9545170848,-0.1188084097,1.122171427,-2.013104793,-1.123090398,-2.058165932,-2.077255668,1.081422405,Rejected,High,C
1.194715849,0.9022760179,-1.288090031,-0.2258159999,-1.274104154,0.3637881115,-0.920606245,-0.7889236585,Accepted,Low,A
-0.1305945769,-0.3548610641,0.7270483962,-0.4314927441,0.07520247772,-0.7676775352,-0.4027162974,0.4527663643,Rejected,Low,A
0.2469067599,0.3884978478,-1.652765931,1.669661458,-0.6337539191,0.5022449356,-1.02937013,-2.502783914,Accepted,Medium,D
-1.057679623,-1.081803667,1.655146382,-0.1091394186,0.996745319,-1.147159936,0.08155748833,0.8087962808,Rejected,Medium,B
0.6215799705,0.4493926035,-0.9519853647,0.3277675371,-0.8171216147,0.08028155692,-0.9564813076,-1.108774736,Accepted,High,D
-0.4740463816,-0.3069415184,-0.6999648697,1.786518009,0.01999054499,-0.1731245571,-0.997540134,-2.187679656,Accepted,High,D
-0.9780992198,-0.1483173018,0.2466500676,0.439193962,1.437925238,1.465538825,2.639258764,1.005728186,Rejected,High,C
1.666116901,1.796615415,-1.994715227,-0.8730824517,-1.171649703,2.20079115,1.155305829,0.4222028561,Rejected,High,B
1.113689798,0.5725070883,-0.2474984525,-1.185833674,-1.100579924,-0.3700385833,-0.9328086749,0.4003164015,Accepted,Medium,D
1.784840808,0.5985208396,0.1227819597,-2.159543359,-1.9394253,-1.53269301,-2.402971561,0.6310267447,Accepted,High,A
2.669606083,1.144771236,-0.4833082544,-2.64488751,-2.882130982,-1.598769888,-3.232261179,0.373906053,Accepted,High,D
0.08952564046,-0.06661693354,-0.3505798484,0.5677380026,-0.3846020029,-0.443220262,-1.083033094,-1.112125967,Accepted,Low,A
0.8274431176,0.2116179243,0.1878859555,-1.089473676,-0.9245474875,-0.9007565821,-1.269715611,0.3430253595,Accepted,Medium,C
0.9887705268,-0.48318614,2.01757399,-2.772274135,-1.239224013,-3.150084523,-2.817477812,1.704602545,Rejected,High,C
-0.00401327346,0.0330519099,-0.9673415818,1.369960585,-0.3916149024,-0.03998490655,-1.114911824,-2.021574834,Accepted,Low,B
0.1329848152,0.4679327332,-1.06013898,0.7405919136,-0.08451508475,1.072427183,0.5179013858,-0.7819930048,Accepted,Medium,B
1.131611831,0.700275923,-0.4457606812,-1.106818912,-1.053593324,-0.02696859659,-0.6120066217,0.4079371116,Accepted,Medium,D
0.9864157999,0.7182753946,-0.8533612913,-0.4527768831,-0.9907383347,0.2482341867,-0.6131680956,-0.2824262774,Accepted,Medium,B
1.479997736,1.046107345,-1.093457116,-0.9038433406,-1.442161284,0.3009555189,-0.8286991428,-0.1241889852,Accepted,Low,C
-0.1111559046,-0.1675987609,-0.3475073277,0.838925741,-0.2023760812,-0.3761496155,-0.9595138796,-1.268438814,Accepted,Medium,B
-1.709158739,-1.186004108,1.60013665,0.5137927628,1.847637005,-0.2231960576,1.519061981,0.9724166231,Rejected,High,C
1.639879613,0.8460452493,-0.5625245876,-1.460172497,-1.706857029,-0.5665942734,-1.623125357,0.1610636243,Accepted,High,D
-1.550555164,-1.565000181,2.341947768,-0.06899545197,1.449776545,-1.628120367,0.111684799,1.074506595,Rejected,High,B
1.410510999,1.001707772,-0.6554079452,-1.436428086,-1.1922435,0.3633793248,-0.2490064617,0.7568006621,Rejected,Medium,A
1.43520831,1.008713868,-1.130395959,-0.7646575456,-1.43781955,0.2623440777,-0.9260727991,-0.2967093876,Accepted,Low,D
-0.005160157427,0.07666252851,-1.23325808,1.692109213,-0.4545932051,0.05973772121,-1.247813643,-2.451383968,Accepted,Low,B
0.4957872581,0.004495480202,0.4199403585,-0.910952566,-0.5720075618,-0.882775931,-0.9642093304,0.4415890271,Rejected,Low,B
2.476730381,1.728807169,-1.396596951,-2.114041828,-2.244287013,0.5025580644,-0.917075564,0.673885539,Rejected,Low,A
-0.9151208328,-0.8856069862,1.298739081,0.02174945535,0.8667835549,-0.8522681394,0.1454245817,0.5876880078,Rejected,High,A
1.232715284,1.203306801,-1.601351676,-0.2630180383,-1.086777287,1.204742374,0.05414887874,-0.4253033383,Accepted,Medium,C
0.9784085044,1.002096502,-1.722845251,0.3802275566,-1.007594227,1.035112572,-0.3249512832,-1.168596207,Accepted,Medium,B
0.2214769974,0.8811041634,-1.011717968,-0.03366475384,0.3340913721,2.232017211,2.38196506,0.7413082175,Rejected,High,B
1.521061866,1.078533061,-1.095772265,-0.9754174528,-1.465019703,0.3246543313,-0.797137235,-0.05306350856,Accepted,Low,C
0.870077357,0.7731008624,-1.040617318,-0.1969734774,-0.8247187527,0.6203451058,-0.224809679,-0.3791533575,Accepted,Low,A
0.4267027944,0.3464074472,-0.6023807589,0.09014024388,-0.4886711306,0.1847071712,-0.3977844565,-0.5094952189,Accepted,High,B
3.780650891,3.680997449,-4.506681052,-1.385498859,-3.161051691,3.72882545,0.6594976328,-0.4413127604,Rejected,Medium,C
2.20044134,1.231566942,-0.7903418037,-2.059120792,-2.182050959,-0.4572857511,-1.741593325,0.488432971,Accepted,High,A
0.9884275595,0.7994843317,-1.035010369,-0.3154602624,-0.9716619208,0.4756825554,-0.4543703084,-0.3914342021,Accepted,High,A
1.41213641,0.9062792296,-0.844011062,-1.009995157,-1.403952974,0.02446725896,-0.9856850722,-0.01119826226,Accepted,Low,A
-0.172264626,-0.2308906428,0.3934032565,-0.1132242683,0.1480648554,-0.3424312012,-0.09592177659,0.207053852,Rejected,Low,D
0.2886902923,0.3214084275,-1.155470709,1.021393065,-0.5587722127,0.2850457865,-0.8319363038,-1.686740981,Accepted,High,B
0.4563640242,-0.1801516808,0.8240166769,-1.189836363,-0.5653979462,-1.333600098,-1.228400919,0.7052003292,Rejected,High,C
-0.5163833956,-0.4245893806,-0.291082726,1.396563738,0.1198727353,-0.4028316274,-0.9096175757,-1.666173778,Accepted,High,C
-0.1793898354,-0.4964644253,1.024393078,-0.6162016058,0.1033557641,-1.079311887,-0.5641149872,0.6460766733,Rejected,High,B
1.892550721,1.508109838,-1.693138092,-0.9918375384,-1.758303253,0.8840074557,-0.5979625903,-0.1918207717,Accepted,Medium,C
0.5400137887,0.4376817159,-1.159208524,0.6976886852,-0.8000999802,0.1684110119,-1.037676976,-1.527892233,Accepted,Medium,B
0.8698696995,-0.547457048,2.071773443,-2.681470661,-1.113140988,-3.116253317,-2.696564307,1.712009912,Rejected,High,A
0.2602213824,0.1175314278,-0.7761063525,0.802766351,-0.6052543944,-0.2526209864,-1.259987669,-1.559252263,Accepted,High,C
0.4022506308,0.4448304479,-0.6899640489,0.07758262945,-0.3634639712,0.5337118446,0.05591922482,-0.3200146418,Rejected,Medium,B
0.3428070827,-0.5126503622,1.53245048,-1.639170109,-0.4962090774,-2.065702904,-1.596872404,1.180787662,Rejected,Low,D
1.647108782,0.1531225499,1.061172098,-2.754243156,-1.873878022,-2.543026877,-2.955637609,1.229906719,Rejected,Medium,B
-0.1065492528,-0.2000930109,0.3822025122,-0.1834834957,0.08081733687,-0.3732877752,-0.1614051323,0.2273466423,Rejected,Medium,C
-1.198275727,-1.095412815,0.2395100733,2.071612352,0.5525494927,-1.142347833,-1.440667934,-2.237955399,Accepted,Medium,B
0.09205787665,0.3664124805,-0.4708615737,0.05960643322,0.1161719825,0.9203193012,0.923658814,0.1970976826,Rejected,Medium,C
0.9965549863,1.16045679,-2.314467084,0.9881863463,-1.10057385,1.413272288,-0.3771505752,-1.92239753,Accepted,Medium,A
0.1558437946,-0.0008734536416,-0.6279166177,0.8326056143,-0.5288368859,-0.405555643,-1.330705662,-1.555505461,Accepted,Medium,A
2.737508278,2.066506557,-2.204467201,-1.612342849,-2.58041027,0.9493014324,-1.115203627,-0.1537536147,Accepted,High,A
0.2014385244,0.2616466419,-1.21079984,1.2474856,-0.5258384484,0.2543914763,-0.9336657871,-1.938230383,Accepted,High,D
0.7203312749,0.6670422292,-0.2164310103,-1.152473168,-0.3541138799,0.7025833162,0.8120958497,1.215735734,Rejected,High,D
0.8567554838,0.5607409436,-0.7686830271,-0.2533237092,-0.954582511,0.008978348781,-0.886431819,-0.5364116394,Accepted,Low,D
1.878928807,1.042328103,-1.030295067,-1.221925297,-2.037099784,-0.4767158852,-2.009070768,-0.4053774192,Accepted,Medium,A
0.04326251041,-0.009729430005,-0.7932832558,1.154574825,-0.4409539534,-0.2413284743,-1.244731361,-1.839666263,Accepted,High,A
-1.48352383,-1.256038442,1.702635229,0.3430032365,1.453826993,-0.8700010155,0.5996358179,0.7139963322,Rejected,Medium,C
1.80268786,0.9566054965,-0.6035510417,-1.668804084,-1.835243408,-0.5353699373,-1.630998786,0.3067813055,Accepted,Low,C
1.505853311,0.602812077,-0.08088606537,-1.705602169,-1.593870238,-1.008898286,-1.782484943,0.4798183028,Accepted,High,D
0.6303567904,0.6888103979,-0.8658008505,-0.1815522485,-0.482155009,0.8440874738,0.3341290459,-0.05369782917,Accepted,Medium,D
1.838960782,1.191825821,-0.5959418739,-2.072120356,-1.58413642,0.1490437425,-0.5524123399,1.14413662,Rejected,Medium,B
1.028904689,0.6643232233,-0.7226192663,-0.5841862779,-1.066811826,0.01351973855,-0.8420787572,-0.2324550529,Accepted,Medium,D
1.884874247,0.9836232917,-0.7191799406,-1.58938073,-1.98048268,-0.6269533158,-1.906546446,0.06478041659,Accepted,High,D
-0.560302311,-0.3816576238,0.4332777177,0.2911442869,0.5733541712,-0.06478628073,0.4118034364,0.1422928894,Rejected,High,B
-0.3083052843,-0.3228219017,-0.3562931721,1.211047839,-0.101110315,-0.4916379408,-1.135377316,-1.652413862,Accepted,High,D
2.077413136,1.901513012,-1.954768103,-1.335724519,-1.655929419,1.743628634,0.4512426513,0.4730740451,Rejected,Low,B
